IMAGE NEWIMG EPOCH FILTER AIRMASS
lsc1m004-fa03-20201231-0167-e91.fits.fz datared/59215.22647_ip.txt 59215.2264781 ip 1.0554165
cpt1m010-fa16-20210107-0349-e91.fits.fz datared/59221.9913_rp.txt 59221.9913025 rp 1.1537477
coj1m011-fa12-20200121-0202-e91.fits.fz datared/58869.61438_gp.txt 58869.6143891 gp 1.2133164
cpt1m010-fa16-20210104-0069-e91.fits.fz datared/59219.02454_gp.txt 59219.024546 gp 1.2597606
coj1m011-fa12-20200916-0569-e91.fits.fz datared/59108.78167_gp.txt 59108.781674 gp 1.0643694
cpt1m013-fa14-20201220-0071-e91.fits.fz datared/59203.8059_gp.txt 59203.8059077 gp 1.336917
lsc1m005-fa15-20200226-0129-e91.fits.fz datared/58906.13334_ip.txt 58906.1333431 ip 1.2553398
lsc1m004-fa03-20210112-0110-e91.fits.fz datared/59227.16347_gp.txt 59227.1634743 gp 1.0133465
coj1m011-fa12-20200120-0451-e91.fits.fz datared/58868.61898_ip.txt 58868.6189821 ip 1.2216807
coj1m011-fa12-20201127-0090-e91.fits.fz datared/59180.48265_ip.txt 59180.4826518 ip 1.5882522
coj1m011-fa12-20200417-0061-e91.fits.fz datared/58956.36846_gp.txt 58956.3684605 gp 1.178644
lsc1m005-fa15-20210227-0070-e91.fits.fz datared/59273.08254_gp.txt 59273.0825453 gp 1.087197
lsc1m009-fa04-20200108-0138-e91.fits.fz datared/58857.26637_gp.txt 58857.2663764 gp 1.2514819
lsc1m005-fa15-20201124-0090-e91.fits.fz datared/59178.1189_ip.txt 59178.1189018 ip 1.4301049
coj1m003-fa19-20210301-0081-e91.fits.fz datared/59274.45644_rp.txt 59274.4564479 rp 1.060293
lsc1m004-fa03-20210301-0132-e91.fits.fz datared/59275.14329_ip.txt 59275.1432919 ip 1.3742048
coj1m011-fa12-20210118-0064-e91.fits.fz datared/59232.46209_gp.txt 59232.4620961 gp 1.0314985
cpt1m013-fa14-20201208-0037-e91.fits.fz datared/59191.95155_gp.txt 59191.9515531 gp 1.0084811
cpt1m010-fa16-20201128-0105-e91.fits.fz datared/59181.84814_rp.txt 59181.8481482 rp 1.4627376
cpt1m013-fa14-20200128-0058-e91.fits.fz datared/58876.87373_ip.txt 58876.8737359 ip 1.0187006
cpt1m012-fa06-20200130-0160-e91.fits.fz datared/58878.95737_ip.txt 58878.9573758 ip 1.2688644
coj1m011-fa12-20200108-0147-e91.fits.fz datared/58856.68287_gp.txt 58856.682879 gp 1.4003733
lsc1m005-fa15-20210305-0117-e91.fits.fz datared/59279.08354_gp.txt 59279.0835434 gp 1.1373089
cpt1m012-fa06-20200115-0077-e91.fits.fz datared/58863.94789_gp.txt 58863.9478933 gp 1.0844382
cpt1m013-fa14-20200108-0091-e91.fits.fz datared/58856.85448_ip.txt 58856.8544867 ip 1.0216586
cpt1m013-fa14-20210108-0082-e91.fits.fz datared/59222.86295_ip.txt 59222.8629518 ip 1.0114521
lsc1m004-fa03-20200106-0138-e91.fits.fz datared/58855.18064_ip.txt 58855.1806406 ip 1.0122383
cpt1m010-fa16-20200120-0057-e91.fits.fz datared/58868.78369_ip.txt 58868.7836903 ip 1.0895672
cpt1m010-fa16-20191224-0058-e91.fits.fz datared/58841.78353_gp.txt 58841.7835317 gp 1.4290034
lsc1m004-fa03-20191224-0088-e91.fits.fz datared/58842.11207_gp.txt 58842.112073 gp 1.0894485
coj1m011-fa12-20200201-0066-e91.fits.fz datared/58880.4475_ip.txt 58880.4475007 ip 1.0087347
coj1m011-fa12-20201206-0095-e91.fits.fz datared/59189.6963_ip.txt 59189.6963007 ip 1.0770051
lsc1m004-fa03-20201230-0161-e91.fits.fz datared/59214.23001_ip.txt 59214.23001 ip 1.0569751
